id	mapping_ecdf
Q92918	0.0980662983425
Q9Y305	0.774011899703
Q8NBS9	0.681895452614
Q8IY92	0.0732044198895
Q08462	0.248406289843
Q5TZA2	0.428070548236
Q8N4P3	0.737887802805
P04114	0.45155121122
P15927	0.833722906927
P15924	0.825329366766
P53041	0.786230344241
P00352	0.842753931152
Q6KB66	0.876434339142
Q8IXM3	0.464300892478
P56589	0.10189120272
Q8WWY3	0.533042923927
Q9BXJ9	0.693901402465
Q8IYL3	0.462494687633
Q9BXJ5	0.0192307692308
Q86XT2	0.454951126222
O43149	0.386952826179
O43639	0.708776030599
O43143	0.776243093923
Q8N6V9	0.147365065873
Q6NUQ4	0.260943476413
O43633	0.888546536337
Q92667	0.439332766681
Q92665	0.642477688058
Q96LR5	0.516468338292
Q14088	0.289842753931
Q04609	0.645983850404
Q05086	0.687739056524
Q05084	0.374840628984
Q9BSL1	0.499787505312
P42261	0.912877178071
P42262	0.914683382915
Q9GZT3	0.900127496813
Q9GZT6	0.776668083298
Q9GZT4	0.803017424564
Q9GZT9	0.805992350191
Q9GZT8	0.696982575436
Q9H334	0.325541861453
Q8IWV7	0.490331491713
O60242	0.387377815555
O60241	0.188801529962
Q8IWV2	0.643115172121
O60244	0.200488737782
O75061	0.865703357416
Q13191	0.284955376116
Q13190	0.45463238419
Q9UHQ9	0.905652358691
P26038	0.951976200595
Q9UHQ1	0.32267318317
Q9UHQ4	0.582872928177
Q9UHQ7	0.116553336167
O43920	0.878134296643
Q99436	0.809392265193
P63241	0.953251168721
Q99435	0.676901827454
P63244	0.93540161496
Q13443	0.335210369741
Q13442	0.807479813005
Q13445	0.729281767956
Q96GA7	0.334147896303
Q15599	0.526243093923
Q13509	0.993943901402
Q13501	0.519549511262
P12694	0.615703357416
Q9NWZ8	0.484275393115
Q9NWZ5	0.355822354441
Q7Z3B4	0.601784955376
Q7Z3B1	0.902677433064
Q7Z3B3	0.140246493838
O95674	0.884934126647
Q9UQE7	0.737250318742
P48634	0.412983425414
P48637	0.787186570336
P29558	0.341053973651
Q6ZN04	0.332341691458
Q1KLZ0	0.997556311092
Q16626	0.510943476413
P15311	0.975456863578
P15313	0.909902252444
Q16623	0.977050573736
Q16620	0.699851253719
Q16629	0.941882702932
Q7Z353	0.163939651509
Q5VYV7	0.0456863578411
Q9BV10	0.279324266893
Q9BS40	0.675626859329
Q9BV19	0.469825754356
Q9C026	0.553548661283
Q9C029	0.119847003825
P29350	0.138759031024
Q12907	0.814279643009
Q12906	0.880684232894
Q12905	0.883127921802
Q12904	0.778368040799
Q2M1P5	0.395771355716
Q9UBG0	0.356034849129
Q969Q0	0.650021249469
Q969Q4	0.329260518487
Q969Q5	0.840841478963
P03928	0.802379940501
Q7Z4G4	0.0581172970676
Q14D04	0.330004249894
A2RTX5	0.587866553336
P11217	0.906289842754
P49902	0.655121121972
P49903	0.690182745431
Q9UJA3	0.236187845304
Q96IP4	0.288036549086
Q8WYL5	0.127815554611
Q8IZ73	0.233319167021
Q9H0F7	0.616447088823
Q86TM6	0.422651933702
Q53EP0	0.103166170846
Q07812	0.735975350616
Q07817	0.584891627709
P78381	0.0456863578411
P78386	0.670314492138
P78385	0.630684232894
P14209	0.821929451764
P08243	0.505206119847
Q14BN4	0.313429664258
P08246	0.270080747981
Q9P2K8	0.272843178921
Q9P2K6	0.32405439864
Q9P2K3	0.274861878453
Q86VS8	0.700807479813
Q53FT3	0.718338291543
O75909	0.409689757756
Q14008	0.801954951126
I4AY87	0.977581810455
Q9Y4C4	0.147365065873
Q96QK1	0.930514237144
P05452	0.8307479813
Q1L5Z9	0.331385465363
Q8WY22	0.763174670633
Q6FGU2	0.761793455164
P06241	0.693901402465
P54278	0.165958351041
Q9Y3U8	0.811623459414
P00167	0.867190820229
Q99608	0.419889502762
Q8TB45	0.261368465788
Q9Y4C2	0.544305142371
P62750	0.908733531662
P18031	0.590310242244
P22392	0.967275818105
Q96P16	0.699851253719
O43822	0.52560560986
P15559	0.793455163621
Q6IB11	0.977900552486
P06748	0.938907777306
O95816	0.481300467488
O43281	0.289417764556
P53671	0.210794730132
Q14147	0.0872290692733
Q14141	0.916064598385
Q14416	0.60550361241
Q9Y4C1	0.64725881853
Q14149	0.307479813005
Q8WVY7	0.738419039524
P16118	0.206332341691
O14936	0.783149171271
O43463	0.0456863578411
O43464	0.774330641734
P15121	0.94124521887
P19320	0.530386740331
P07359	0.0456863578411
Q96EB6	0.290480237994
P62328	0.985656608585
P46821	0.973013174671
Q5VTL8	0.477156821079
Q8WUH2	0.425733106672
Q8WUH6	0.561623459414
Q9NZC3	0.489056523587
Q9NZC9	0.0192307692308
Q5U651	0.465257118572
Q96A65	0.770718232044
P36542	0.986825329367
Q9Y5K5	0.706119847004
Q8IXM6	0.679026774331
Q9Y5K8	0.974925626859
P30260	0.243518912027
Q9NUG6	0.510943476413
Q9NR30	0.498831279218
Q9NR33	0.193370165746
P46087	0.349978750531
Q5BJD5	0.614640883978
P49736	0.634827879303
Q15438	0.546748831279
O95670	0.889715257119
O95671	0.755631109222
Q96C86	0.682214194645
Q15436	0.784424139397
Q15437	0.561623459414
Q15435	0.915852103697
Q8ND04	0.298767530812
Q06330	0.45155121122
Q6NVY1	0.849128771781
P30085	0.923076923077
P30084	0.970463238419
P30086	0.995856353591
P06746	0.534849128772
Q9Y3C6	0.837335316617
P51649	0.915852103697
Q9BSD7	0.837016574586
Q8N6C5	0.0192307692308
Q6FGJ9	0.967807054824
Q29RF7	0.628665533362
Q9UN86	0.889396515087
Q8NF64	0.330641733957
Q63HR2	0.146515087123
P57740	0.452826179346
O95206	0.234912877178
Q15049	0.794305142371
O95202	0.915533361666
Q15042	0.69124521887
P31689	0.868253293668
Q15041	0.859753506162
Q15047	0.0456863578411
Q15046	0.818954526137
Q96S82	0.417977050574
Q9H7B2	0.505206119847
O15116	0.708776030599
Q8WWV3	0.27868678283
Q93045	0.930195495113
Q01780	0.47078198045
P18206	0.889396515087
Q9BVA1	0.997131321717
Q9H2X0	0.150552486188
Q9BT09	0.708776030599
Q9Y490	0.766574585635
Q9Y496	0.776668083298
Q8NBB4	0.0456863578411
Q01433	0.6597960051
P28676	0.546748831279
Q9UGI8	0.407883552911
P09769	0.314917127072
Q9BXT4	0.0192307692308
Q8IYR6	0.651189970251
Q7Z6B7	0.744262643434
P16949	0.991075223119
Q9BXT8	0.175839354016
P08582	0.31374840629
Q96QV6	0.960900977476
Q96LL4	0.272843178921
Q92643	0.500849978751
P49137	0.297280067998
Q9H074	0.64725881853
P23258	0.673183170421
Q9NPQ8	0.710582235444
P20042	0.717807054824
Q9Y2J0	0.832341691458
Q9GZZ1	0.726944326392
Q9H9G7	0.526774330642
Q8IZP0	0.733956651084
Q05209	0.509031024224
Q96FC7	0.829366765831
P25705	0.994262643434
Q86TP1	0.666914577136
Q9H078	0.742668933277
O43617	0.779855503612
O43615	0.685507862303
O43612	0.252656183595
Q8WXU2	0.275924351891
P61313	0.864215894603
Q13464	0.651827454314
Q8WY54	0.759562260943
O95447	0.124946876328
Q99417	0.620378240544
Q99418	0.487887802805
P50748	0.189651508712
P50749	0.547386315342
Q96GC9	0.524543136422
Q2T9K0	0.272311942201
P50747	0.405546111347
P36955	0.641308967276
P36954	0.618784530387
P36957	0.92148321292
P36952	0.261368465788
H0YHG0	0.688907777306
Q9NWD8	0.0581172970676
Q9NT22	0.154589885253
Q9BY84	0.0456863578411
Q68EM7	0.409689757756
Q9UHW9	0.443582660433
Q96PV0	0.857522311942
Q06830	0.992881427964
Q06787	0.600828729282
Q9BQ87	0.188801529962
Q14957	0.129196770081
Q8ND90	0.364215894603
O14880	0.979175520612
P22532	0.342860178496
P09972	0.993093922652
Q2Y0W8	0.458669783255
P15374	0.820760730982
Q7Z403	0.187951551211
Q9HC52	0.582554186145
Q86UK0	0.104759881003
Q7Z408	0.18540161496
Q9NQV6	0.228963025924
Q96D46	0.330216744581
Q4J6C6	0.687739056524
Q01955	0.187951551211
P51659	0.808648533787
O95757	0.892902677433
Q9Y6Q5	0.371971950701
Q53GT1	0.502762430939
P12956	0.912452188695
Q9UJC3	0.429345516362
Q96IV0	0.487887802805
Q9Y365	0.34604759881
Q6UVK1	0.422651933702
Q8WYN0	0.196770080748
Q9NZJ7	0.868678283043
P52294	0.721525711857
P20674	0.975456863578
P52292	0.276774330642
O76009	0.741500212495
P52298	0.624628134297
O76003	0.814279643009
O00425	0.708776030599
P55957	0.616128346791
Q15386	0.4192520187
Q15382	0.862728431789
Q10471	0.546111347216
Q10472	0.0581172970676
O00429	0.968019549511
Q96T49	0.238100297493
Q9P2M7	0.13057798555
O75928	0.238100297493
Q9NTJ5	0.684870378241
P08174	0.730556736082
P23396	0.948895027624
P00491	0.837335316617
O75923	0.211963450914
O75925	0.233319167021
Q08345	0.472800679983
P27482	0.845197620059
Q10713	0.648640033999
Q9UKN7	0.0980662983425
Q9UKN5	0.0456863578411
O15305	0.309179770506
Q99627	0.848703782405
Q99623	0.976094347641
P54920	0.936782830429
P08397	0.324798130047
Q8TB22	0.187951551211
Q8TB24	0.13057798555
P28288	0.619953251169
Q5SQN1	0.284955376116
P24752	0.953251168721
P43699	0.192201444964
Q8WW14	0.0872290692733
Q8WW12	0.700807479813
Q02252	0.912133446664
P42126	0.806736081598
O43264	0.640777730557
Q9NYA4	0.253931151721
Q7L3B6	0.414789630259
A8MQ03	0.0764980875478
Q5T4S7	0.61665958351
Q14166	0.755631109222
Q14165	0.800998725032
Q6P0Q8	0.129196770081
Q14161	0.661389715257
Q14160	0.663089672758
P19652	0.928389290268
Q6NW29	0.533042923927
O43405	0.237250318742
P49366	0.417977050574
P49368	0.956226094348
Q5R3I4	0.414789630259
Q9NZA1	0.337122821929
Q8N5S9	0.625796855079
Q9H845	0.795048873778
P41161	0.0732044198895
P08581	0.184551636209
Q96A49	0.592328941776
Q96DF8	0.350934976626
P63167	0.915958351041
P63165	0.643752656184
P63162	0.728538036549
Q9BSU3	0.38557161071
Q86YW9	0.0802167445814
Q9BSU1	0.263068423289
Q9Y5M8	0.729281767956
Q8NDC0	0.83436039099
P12081	0.710582235444
P30536	0.528261793455
P30530	0.5601359966
P30533	0.674033149171
P49750	0.657883552911
Q9ULL5	0.364534636634
Q9ULL4	0.186145346366
P49755	0.871971950701
P49754	0.477156821079
P49757	0.392583935402
P49756	0.728325541861
P49759	0.109753506162
P49758	0.804398640034
Q15418	0.45463238419
Q9BRK5	0.416914577136
Q9BRK4	0.23470038249
Q9H6F5	0.507543561411
Q96NT0	0.597322566936
Q96NT1	0.764449638759
P06727	0.538780280493
Q86SE5	0.746281342966
Q9HBZ2	0.435189120272
O95260	0.37611559711
O95264	0.124415639609
Q9BW92	0.428070548236
Q9BW91	0.46323841904
Q8NHG7	0.532405439864
Q9Y2X0	0.167233319167
Q9Y2X3	0.69124521887
Q9Y2X7	0.867722056949
P84243	0.985975350616
Q9Y2X9	0.853378665533
Q9Y2X8	0.827241818955
P62906	0.915852103697
Q05D60	0.0456863578411
P28074	0.913939651509
Q93062	0.344772630684
P28072	0.846366340841
Q96BY6	0.42679558011
Q9H808	0.170526986825
Q9BT25	0.162877178071
Q9Y342	0.911283467913
Q9Y343	0.576391840204
O60551	0.60773480663
O95886	0.734275393115
O95881	0.660752231194
P53007	0.858691032724
P53004	0.899596260093
Q86UP2	0.763599660008
Q86UP0	0.0456863578411
P10301	0.785061623459
Q86XP3	0.655227369316
Q9Y4R8	0.224075648109
Q8WW22	0.493518912027
Q8IVP5	0.863047173821
Q86VR2	0.574691882703
P49116	0.345516362091
Q9UIQ6	0.480769230769
Q05048	0.457501062473
Q5VT06	0.191032724182
Q92620	0.499787505312
Q92621	0.529005524862
Q92625	0.698895027624
Q9BSH5	0.754887377816
Q9BSH4	0.726944326392
P27037	0.278368040799
O60287	0.0923289417765
Q8IV61	0.149277518062
O60282	0.863259668508
Q27J81	0.641946451339
Q9GZZ9	0.690182745431
P11309	0.172864428389
Q8IWR1	0.163939651509
P32298	0.121971950701
O43670	0.600934976626
O43674	0.898852528687
O43676	0.680832979176
O43679	0.18263918402
O43678	0.934551636209
B1APZ0	0.860497237569
O95466	0.35189120272
Q15628	0.258712282193
Q14624	0.657033574161
Q13489	0.211644708882
Q13488	0.178814279643
Q13485	0.543348916277
Q9H4A6	0.659477263068
Q9H4A5	0.285380365491
Q9H4A4	0.653527411815
Q9H4A3	0.567892052699
Q13480	0.468019549511
Q9HAC8	0.447513812155
P32121	0.493518912027
Q70CQ3	0.404058648534
Q99470	0.771886952826
Q99471	0.828729281768
Q9BQ61	0.813960900977
O95793	0.621440713982
Q9BWD1	0.904696132597
Q9BWD3	0.44209519762
Q6PIL6	0.66340841479
Q9NY12	0.648640033999
P62487	0.492137696558
Q5H9R7	0.584891627709
P12004	0.77560560986
Q9BQ67	0.420633234169
Q14974	0.91425839354
Q12756	0.780917977051
Q96HR3	0.45016999575
P61599	0.47078198045
Q96HR9	0.428070548236
Q16666	0.283892902677
Q9UPS8	0.181045473863
Q9H0E9	0.374840628984
Q7Z392	0.462494687633
Q9H0E3	0.326816829579
Q7Z465	0.37834679133
Q9NQT5	0.553548661283
Q9NQT4	0.49638759031
B2RTY4	0.147365065873
Q9BZQ2	0.219400764981
P51674	0.991818954526
P56377	0.632596685083
Q8N5H7	0.412983425414
Q9NZZ3	0.896090097748
Q08AG7	0.504781130472
Q3B7J2	0.333935401615
Q9NRZ7	0.630471738207
P78348	0.18263918402
Q9NRZ5	0.503187420314
P78346	0.314173395665
P78344	0.736825329367
P78345	0.724606884828
O76021	0.59827879303
O76024	0.466107097323
Q96T60	0.354866128347
O00408	0.860815979601
Q96T68	0.0456863578411
Q15365	0.925733106672
Q15363	0.817573310667
O00401	0.574691882703
Q13905	0.50584360391
Q56P03	0.30652358691
P02746	0.495325116872
P08621	0.810667233319
P59780	0.29536761581
P01031	0.283467913302
Q719H9	0.342222694433
P02749	0.927433064173
Q9UKL0	0.420633234169
Q8TAB5	0.0732044198895
Q0D2I5	0.153314917127
O15320	0.201126221844
O15321	0.243943901402
P21695	0.769868253294
Q9H1A4	0.207182320442
Q99643	0.78591160221
Q8N9L1	0.17679558011
Q8NEM7	0.0192307692308
Q9UH03	0.941032724182
Q8N196	0.367297067573
P18077	0.811835954101
P18074	0.331172970676
O75943	0.18263918402
O75940	0.701976200595
O75947	0.975881852954
Q86VW0	0.633659158521
Q96K21	0.565235869103
Q09013	0.243093922652
Q9NYG8	0.0192307692308
Q09019	0.591903952401
P49356	0.527730556736
O43242	0.847853803655
Q8N3C0	0.547386315342
O43795	0.686676583085
Q8WU90	0.677645558861
Q9UPN7	0.482681682958
Q9UPN6	0.412983425414
Q9UPN9	0.519549511262
P53634	0.353909902252
P51553	0.941457713557
Q14108	0.80790480238
Q9Y3Y2	0.800786230344
Q5TZZ9	0.92679558011
Q14103	0.955907352316
O43427	0.813960900977
O43422	0.0192307692308
P16152	0.987250318742
P16157	0.67594560136
Q9H2B2	0.414045898853
Q16851	0.853166170846
Q3B726	0.0456863578411
P04626	0.162133446664
Q16854	0.586910327242
Q9UGP8	0.572248193795
A5YKK6	0.584466638334
O75367	0.897365065873
O75365	0.389927751806
O75363	0.836272843179
P56817	0.327348066298
O75368	0.978644283893
O75369	0.647471313217
Q9BQY9	0.692520186995
Q8TCT8	0.0456863578411
Q8TCT9	0.498831279218
Q9UDT6	0.85996600085
P41146	0.0802167445814
O14782	0.822566935827
O14787	0.764449638759
O14786	0.567679558011
Q96F15	0.150552486188
Q96F10	0.406502337442
P67870	0.826816829579
Q13347	0.832660433489
O00499	0.957501062473
P23588	0.784424139397
O95155	0.366234594135
P21980	0.74861878453
P63146	0.564279643009
Q9BSW7	0.394177645559
Q9P1Y5	0.721525711857
P20585	0.179345516362
Q16270	0.893965150871
Q96FZ7	0.886527836804
Q9ULJ3	0.711963450914
Q9ULJ7	0.462494687633
Q9ULJ6	0.282617934552
P49773	0.988419039524
Q9ULJ8	0.660220994475
P49770	0.702719932002
O15525	0.519549511262
O95630	0.425733106672
O95631	0.458669783255
P05937	0.851572460688
O95159	0.494581385465
Q9BZ29	0.295261368466
A0MZ66	0.811198470038
Q9BZ23	0.212494687633
Q13733	0.936995325117
Q96NZ8	0.10189120272
P06703	0.857947301317
P06702	0.882277943051
Q9BUE0	0.596578835529
P37235	0.883446663833
Q9NW68	0.428070548236
Q9NW64	0.581066723332
P30519	0.872821929452
Q96GX9	0.54260518487
O95249	0.509668508287
O95248	0.77337441564
P37837	0.899596260093
Q86V21	0.384402889928
O95243	0.298023799405
Q96GX2	0.447513812155
P48426	0.804611134722
Q01814	0.896940076498
Q9Y2Z9	0.59827879303
Q01813	0.965575860603
Q9Y2Z0	0.811198470038
Q8TDI0	0.658308542286
Q9Y2Z4	0.450701232469
Q93009	0.780174245644
Q93008	0.693901402465
Q9NPH3	0.221525711857
Q9BVM2	0.555779855504
P09493	0.969613259669
P09496	0.987037824054
P09497	0.983212919677
Q9NVC3	0.0456863578411
Q9BT40	0.51391840204
Q92692	0.495325116872
A8K287	0.353166170846
P07476	0.221525711857
P07477	0.908733531662
A8K0Y0	0.839247768806
Q96AB3	0.920420739482
P00846	0.847216319592
Q86UR5	0.69793880153
P36551	0.591691457714
Q9C0E2	0.337229069273
Q9Y4P8	0.634615384615
Q9Y4P3	0.46323841904
Q9Y4P1	0.641946451339
Q86UX6	0.574691882703
Q6ULP2	0.248193795155
P43155	0.846366340841
Q92600	0.599235019125
P81605	0.995006374841
Q92609	0.420633234169
Q9BZJ6	0.165108372291
Q9BZJ0	0.479175520612
O75886	0.574904377391
O75884	0.63334041649
Q5VT25	0.505206119847
Q9BSJ8	0.776668083298
Q99986	0.528261793455
Q9BSJ2	0.569485762856
Q99988	0.109753506162
P17858	0.924033149171
Q6NTE8	0.196770080748
Q9H426	0.0764980875478
Q9H422	0.0923289417765
Q9NRG1	0.801529961751
P54886	0.443582660433
Q13136	0.657671058224
Q9NRG9	0.276243093923
P52735	0.541330216745
P52732	0.127815554611
Q9C0C9	0.80567360816
O43657	0.369634509137
Q9UIS9	0.507543561411
Q9UD71	0.932532936677
O94806	0.208138546536
O95400	0.521780705482
O95402	0.0456863578411
O95405	0.228113047174
P17480	0.719400764981
O00767	0.487887802805
Q14642	0.438164045899
Q14643	0.366234594135
O94808	0.351572460688
Q8TD16	0.217169570761
P11182	0.794836379091
Q8TD10	0.0456863578411
Q9H4G0	0.946663833404
Q99459	0.700807479813
O00763	0.337760305992
Q6QEF8	0.279324266893
Q2TAZ0	0.572779430514
Q6N021	0.118997025074
Q9UF11	0.813004674883
P40938	0.50223119422
P40939	0.937420314492
P36915	0.867084572886
Q6ZNG1	0.0192307692308
P40937	0.411814704632
Q02040	0.359753506162
Q9BWF3	0.710582235444
Q9BWF2	0.0456863578411
Q5BN46	0.115490862728
P31943	0.898215044624
P31942	0.925201869953
P31947	0.960157246069
P31946	0.993837654059
Q8N1F7	0.66202719932
Q8N1F8	0.0802167445814
P31949	0.81597960051
P31948	0.93178920527
P61601	0.915108372291
P61604	0.991287717807
Q14919	0.578729281768
P60953	0.987569060773
P78333	0.390140246494
Q9NYZ3	0.489800254994
Q16644	0.31374840629
Q16643	0.93763280918
Q9UPQ0	0.666170845729
Q9UPQ3	0.695813854654
Q9UPQ9	0.189651508712
P09936	0.999150021249
Q8NA61	0.0192307692308
P47224	0.556629834254
Q9BS26	0.743625159371
Q9NS91	0.0192307692308
Q9BPX3	0.304504887378
Q9H0C2	0.929664258394
Q5TCZ1	0.310242243944
Q9BPX5	0.91648958776
P80192	0.190182745431
Q9NQZ6	0.404058648534
Q9NQZ2	0.357522311942
Q2M1V0	0.292498937527
Q96D09	0.435189120272
Q7Z3D6	0.83436039099
P13584	0.122928176796
Q96D05	0.787505312367
Q9Y6U3	0.261899702507
P38159	0.847216319592
P51610	0.593178920527
P51617	0.126540586485
Q8N5J2	0.569485762856
Q9BRJ7	0.738419039524
O75534	0.791967700807
Q9UEY8	0.891733956651
Q99683	0.425733106672
Q08AE8	0.666277093073
Q96IZ0	0.537080322992
Q06124	0.803867403315
Q5TBC7	0.0732044198895
P78368	0.204207394815
O76041	0.650977475563
Q6Y1H2	0.514024649384
Q9NRX4	0.827879303017
Q6P1Q0	0.554611134722
P78362	0.75
Q9NRX1	0.491606459839
Q5JTY5	0.194857628559
P05129	0.888334041649
P05121	0.0668295792605
Q15349	0.724606884828
Q9UL54	0.591691457714
O95182	0.85858478538
Q7Z4I7	0.419889502762
Q9BRR3	0.360390990225
P08603	0.8797280068
Q8N201	0.165958351041
Q8N205	0.212600934977
Q96SL4	0.649383765406
P06733	0.99553761156
O95985	0.220463238419
O95983	0.62749681258
Q9HBA0	0.0192307692308
O15347	0.805248618785
O15344	0.526774330642
P43307	0.71631959201
Q8N9N8	0.45463238419
Q99661	0.234275393115
Q99666	0.256268593285
P62736	0.98470038249
Q9UH62	0.674989375266
Q9UH65	0.44071398215
P15531	0.973650658734
Q96P70	0.766574585635
Q14344	0.864747131322
Q9BTD8	0.554823629409
P21549	0.556629834254
O75964	0.972375690608
P68400	0.91340841479
P00450	0.779111772206
P68402	0.922120696983
Q15834	0.0456863578411
P22087	0.838716532087
P02686	0.999787505312
P53611	0.510199745006
P53618	0.784849128772
Q14126	0.118997025074
P10114	0.924883127922
P04745	0.423820654484
P04746	0.376965575861
Q8TEX9	0.377071823204
Q6IE81	0.103166170846
Q13705	0.124415639609
P49327	0.903314917127
P49321	0.746281342966
P07602	0.929664258394
Q16877	0.309498512537
O75340	0.843178920527
O75342	0.138121546961
Q5VZ18	0.632596685083
O75348	0.836697832554
Q05655	0.35773480663
P25685	0.861878453039
P25686	0.873778155546
Q8NFH5	0.58351041224
P42166	0.824479388015
P20839	0.435189120272
Q8NFH3	0.64003399915
Q96DB2	0.532405439864
Q13362	0.772205694858
Q13363	0.859753506162
Q86YS7	0.644071398215
Q86YS6	0.692520186995
Q8IXS8	0.306948576286
Q13368	0.595410114747
Q9Y5Q9	0.365172120697
Q9Y5Q8	0.174351891203
Q0ZGT2	0.167233319167
Q9BSQ5	0.431895452614
Q6PEY2	0.996068848279
Q05193	0.990862728432
O95613	0.153314917127
Q9ULH0	0.639821504462
Q9ULH7	0.742668933277
O95619	0.530811729707
P48058	0.91425839354
Q9UN67	0.0732044198895
Q96EL3	0.575541861453
Q96EL2	0.34466638334
P55769	0.856884827879
Q8WXJ9	0.30875478113
Q96NX5	0.210794730132
Q9BUK6	0.329260518487
P84022	0.382277943051
Q96GZ6	0.550467488313
P31629	0.192201444964
P31150	0.988950276243
P31151	0.844985125372
P31152	0.551742456439
P31153	0.860709732257
P48444	0.769868253294
P48449	0.733212919677
Q9Y2D4	0.639821504462
Q53F19	0.458669783255
P29218	0.868997025074
A8K2M0	0.826179345516
Q01831	0.553548661283
A0AVK6	0.100297492563
Q7L099	0.888334041649
P62942	0.963875903102
Q9BVK6	0.714619634509
Q92995	0.494581385465
Q92997	0.400446238844
Q92990	0.326816829579
P51911	0.694963875903
Q5T2T1	0.517318317042
P16615	0.885890352741
P57723	0.481831704207
P57721	0.815448363791
P04196	0.679345516362
Q8IYT3	0.198045048874
Q9BXR0	0.578198045049
Q9H8Y8	0.647790055249
Q86UT5	0.251487462813
Q9C0G0	0.0456863578411
Q5JWF2	0.845303867403
Q8IX03	0.0192307692308
Q8IX01	0.733956651084
Q9Y6H1	0.828304292393
Q00013	0.372928176796
P78559	0.923076923077
O60716	0.802804929877
P78552	0.13419039524
Q96A26	0.91340841479
P01112	0.919995750106
P01111	0.916808329792
P01116	0.940395240119
P54577	0.863684657884
O75752	0.346578835529
Q13114	0.398958776031
O75643	0.772418189545
P68363	0.998300042499
Q96FE7	0.339672758181
Q96FE5	0.815235869103
P54578	0.856991075223
Q93073	0.0456863578411
P08473	0.443582660433
P52758	0.949320017
P61970	0.847960050999
P52757	0.492137696558
P52756	0.436464088398
Q96LJ7	0.62388440289
P54753	0.378665533362
O94822	0.53453038674
Q9H4E7	0.146515087123
O94826	0.933914152146
O94829	0.276774330642
O95427	0.3702719932
O95425	0.305886102847
Q8TD31	0.0456863578411
Q5JSZ5	0.187951551211
P04040	0.875478113047
Q9NWB1	0.611772205695
Q9H6L5	0.351784955376
Q9NWB6	0.76838079048
Q04756	0.158946026349
Q16401	0.563642158946
Q9UHI6	0.252124946876
Q9UHI8	0.0192307692308
P62917	0.89226519337
Q14669	0.436464088398
Q14938	0.664895877603
P00750	0.129196770081
Q6WKZ4	0.142796430089
Q9Y484	0.612303442414
Q12798	0.743625159371
Q12797	0.654589885253
O94772	0.948151296218
Q12792	0.730556736082
O94776	0.669358266043
Q96HV5	0.400871228219
Q14515	0.72800679983
O00423	0.691776455589
P62195	0.818954526137
Q9UPW8	0.411814704632
Q9UPW0	0.238844028899
Q9UPW6	0.562473438164
Q96G97	0.742668933277
Q9UPW5	0.563642158946
Q9NQX7	0.497025074373
Q9NQX4	0.624203144921
Q9NQX3	0.839460263493
Q15388	0.900233744156
Q7L2K0	0.243943901402
Q9UQM7	0.991500212495
P61088	0.95739481513
P61086	0.878559286018
P61081	0.813004674883
P85037	0.469825754356
P13569	0.18263918402
Q5T655	0.227794305142
O60481	0.204207394815
Q9NZV8	0.545261368466
O60486	0.640352741181
O60488	0.638015299618
Q9NZV5	0.348597535062
Q9Y6W3	0.338929026774
Q96IX5	0.889396515087
Q8WTS6	0.383552911177
Q6UX04	0.501699957501
P67812	0.787186570336
O00193	0.803017424564
Q15223	0.721950701232
O00194	0.854972375691
Q9H0A0	0.302698682533
O75962	0.706651083723
Q9H0A8	0.531980450489
Q03393	0.611772205695
Q9NTJ4	0.449638759031
Q12893	0.120696982575
Q07890	0.183170420739
O76061	0.10189120272
O76062	0.541648958776
O00443	0.217913302167
P05109	0.837547811305
Q96I34	0.355291117722
Q15326	0.233744156396
O00330	0.840522736932
O00445	0.868678283043
Q96T23	0.477156821079
Q15329	0.0836166595835
P05107	0.461750956226
O95169	0.856884827879
Q9UL33	0.606991075223
P06132	0.69124521887
Q9NTJ3	0.469825754356
O95163	0.60550361241
Q9BRP8	0.71631959201
P00492	0.974181895453
P02652	0.866022099448
P15884	0.362303442414
Q96SN8	0.0456863578411
P15880	0.900871228219
P15882	0.521780705482
Q96QC0	0.304079898003
Q9H1E3	0.920633234169
P43361	0.0192307692308
O15360	0.0456863578411
Q9H1E5	0.799086272843
Q6ZU65	0.0456863578411
P53985	0.661283467913
Q9Y247	0.164577135572
Q9Y241	0.877921801955
Q9Y243	0.659371015725
Q9Y248	0.422651933702
Q5SQH8	0.762855928602
P22314	0.969825754356
P27797	0.96323841904
Q8N2Y8	0.369847003825
Q14320	0.393540161496
P24043	0.175839354016
O43805	0.48470038249
O43808	0.422651933702
O43809	0.902677433064
Q15811	0.730556736082
Q15813	0.549298767531
P01303	0.772949426264
O43759	0.934764130897
Q15819	0.910858478538
O43752	0.741500212495
Q7KZN9	0.347535061623
P53367	0.485762855929
P53365	0.835422864428
Q14498	0.698895027624
Q8NEA6	0.0456863578411
Q9UGT4	0.212494687633
Q8N4C8	0.772949426264
Q8N4C6	0.151402464938
P46531	0.129196770081
Q05639	0.976413089673
Q6P2E9	0.498831279218
O75323	0.94209519762
O75326	0.581066723332
O75325	0.0581172970676
P20810	0.816298342541
P20815	0.266680832979
P63104	0.998087547811
Q13308	0.537717807055
Q13309	0.312260943476
Q13303	0.768168295793
Q9Y5S2	0.756481087973
O15550	0.14141521462
Q9ULV4	0.887484062898
Q9ULV0	0.595835104122
Q9ULV3	0.275924351891
P61160	0.955588610285
P61163	0.954738631534
Q9HCD6	0.585316617085
Q9HCD5	0.742668933277
Q8IWE2	0.334679133022
P05976	0.622290692733
P55039	0.628665533362
Q155Q3	0.273905652359
